"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SH.TBL01NL","SH.TBL02NL","SH.TBL04NL","SH.TBL05NL","SH.TBL06NL","SH.TBL07NL","SH.TBL08NL","SH.TBL09NL","SH.TBL10NL","SH.TBL11NL","SH.TBL13NL","SH.TBL14NL","SH.TBL15NL","SH.TBL01C","SH.TBL01I","SH.TBL01E","SH.TBL02I","SH.TBL02E","SH.TBL04C","SH.TBL04I","SH.TBL04E","SH.TBL05I","SH.TBL05E","SH.TBL06C","SH.TBL06E","SH.TBL07I","SH.TBL07E","SH.TBL08I","SH.TBL08E","SH.TBL09I","SH.TBL09E","SH.TBL10I","SH.TBL10E","SH.TBL11C","SH.TBL11I","SH.TBL11E","SH.TBL13I","SH.TBL13E","SH.TBL14C","SH.TBL14I","SH.TBL14E","SH.TBL15C","SH.TBL15I","SH.TBL15E"
"GCSHP5","GCSHP5",29.9406533019863,-0.0526564387559403,0.134545477666394,-0.391365355931934,0.695527196226106,0.808498483783742,4.85787595466937,4.95348814680531,4.94353971228305,5.12113454840999,4.90283806512604,4.73478382422905,4.9540220495724,4.9397797573087,4.74689156091458,4.88831248672052,4.87022785229955,4.86413430409155,4.86536092278571,4.76342962217593,4.83778975320456,4.83692672018038,4.91656224377855,4.86905982345077,4.91820872889132,4.99494508900074,4.78900052494333,4.4809602799043,4.87454826011063,4.95218870942286,4.94075516503911,5.13668118953533,4.9362494987203,5.11677273154329,4.9662830917001,4.76594330996953,4.60631113130583,4.97769137529124,5.00642301850846,4.63319396376797,4.81804058033236,4.80119050942888,4.82291182172142,5.02003199164341,4.89418998492502,4.9768154211005,4.87246195424486,4.91647138495185,4.96853513339832,4.60081577155043
"LRRC37A4P","LRRC37A4P",2694.84303014384,0.0600065171414977,0.153327890768943,0.391360742266547,0.69553060600949,0.808498483783742,10.4888572393996,11.8211206298937,11.3115265947872,11.1733895995147,11.7569548009799,10.9371101451967,11.2738160941319,11.4974814009069,11.3045960689645,10.9450978613581,11.4097733719489,11.4280597229681,11.4929516131304,10.8930519594247,10.8958179095689,10.9221013679726,11.8695979152138,11.6372589759013,11.4295991172142,11.5212392618708,11.213682110858,11.4101304500121,11.502514928323,11.8801298078947,11.9720928651399,11.222503075762,11.2659918483802,11.3660409516513,11.4773100773736,11.46113828699,11.3570365069209,11.3098044559498,11.3920256570299,10.7200721302773,11.0234487591491,10.9913389828413,11.6553703464464,11.3468299252206,11.213665410234,11.1625516675769,11.5118884875433,11.3012402646679,11.3898962142641,11.4462769900379
"AMER1","AMER1",200.932248133239,-0.0332070292702363,0.0848735895911757,-0.391252796425719,0.695610386403135,0.808513975105043,7.36169589898366,7.53071545473873,7.53354082432358,7.76402421986297,7.77043252702368,7.65605298054864,7.6982261855759,7.64040720516726,7.81642028255796,7.71281470816456,7.76390527644327,7.35563158279067,7.80405884950486,7.58157517081048,7.40082018441768,7.56076637515238,7.56323606824959,7.45736241217421,7.58370407846391,7.70814393799819,7.32408831604354,7.6407794839203,7.76776899549748,7.72794428335908,7.77659576370126,7.56734004025037,7.82331215041038,7.77234933902015,7.59445754862219,7.70759401283097,7.79948294159672,7.48778225629376,7.66735905962679,7.53827649336004,7.55404506988091,7.59180624747101,7.6829737281496,7.34662124439828,7.53940587080791,7.67921580080741,7.56728823047842,7.75504788493874,7.94213826440091,7.77175569136654
"ENSG00000137337","ENSG00000137337",414.77555320832,0.03562328963429,0.0910733925214438,0.391149254991268,0.695686914763142,0.808513975105043,8.49857631338811,8.7164845568146,8.6693698871895,8.77185442686804,8.80226111628125,8.37007249861478,8.38576168087116,8.70497288322678,8.89618529595838,8.83821199294477,8.52064253927022,8.45268787005943,8.91566976928613,8.51829890849065,8.85238946639632,8.74739029449228,8.60754001191793,8.51856039577887,8.70990342542606,8.68843936566815,8.35623985636908,8.70939545147837,8.86796749159449,8.65785951038921,8.75488131391279,8.64292036756672,8.75513055278832,8.79649577030889,8.75750065140444,8.84669830996474,8.8981810692322,8.55164671530885,8.55771703093707,8.4628515850345,8.85937386975425,8.8260717115549,8.79266381404822,8.19925566090956,8.63730157167818,8.65903253144155,8.65544139740294,8.60738170037002,8.91392460796621,8.77808657704186
"MECP2","MECP2",1379.5094250145,-0.0345597360064784,0.0883662734112544,-0.391096451987267,0.695725943108533,0.808513975105043,10.2808584949781,10.5813769615216,10.4066404396786,10.4303459192092,10.5287110295426,10.1297483944165,10.2304024027512,10.4409048379635,10.5408405273519,10.5916602626474,10.296500255432,10.2644655105761,10.7884695280792,10.3214804264179,10.7832005058619,10.53537946044,10.4579139620608,10.3734500034114,10.4264822528601,10.4024796866732,10.1895102070886,10.3955197303946,10.4723183152175,10.4330202865398,10.566105009614,10.0757742868976,10.5367709599546,10.3870706886839,10.3188870021315,10.5035655939368,10.7510838643371,10.1528718541314,10.2264655974098,10.1793677057429,10.4297412368327,10.3957091812486,10.4843736542429,10.2026193923873,10.2903111707599,10.324242366987,10.4832063129895,10.275015599331,10.6049262956525,10.5397205175569
"RPL9P9","RPL9P9",1461.85065806349,0.12395977195665,0.317023690653397,0.391011068293239,0.69578905456235,0.808513975105043,9.03309945427,9.49712148763441,11.4629153753611,10.1873626403401,9.88435698707491,11.0798633213729,10.0008044405186,9.96566583695459,10.3020497668649,10.1460442999532,10.4887769171274,10.6367926424855,9.35760811477398,8.98380948979057,8.59222185337513,8.80500675699662,9.77395636996827,9.79344887266747,11.3365010039861,11.2113390452979,11.4697260280877,10.362641879381,10.3149374006507,10.1260091924288,9.86509462608972,11.0228649205976,10.4241332009329,10.379096412909,10.1797631382583,9.9592569452113,9.50169725113176,10.8256301483463,10.8749641327687,10.848386463085,10.4888983961104,10.4576784424175,10.2835820079578,10.720670795086,10.7371785959537,10.482691004353,10.1660999031717,10.2001064603643,9.90069977500803,9.61844376605256
"SPAST","SPAST",388.724133412373,0.028818888723902,0.0737036028208257,0.391010583213429,0.695789413115659,0.808513975105043,8.70035796074866,8.44184628664375,8.62135961823918,8.51987959946828,8.54563803035425,8.75112561009977,8.70203481890217,8.54442232143409,8.55665329470825,8.43477393296726,8.74160807659475,8.64491165914218,8.30104087057857,8.67570236199229,8.30169071238093,8.38485245422129,8.61791924358706,8.59835030659375,8.52488847324948,8.66235442196952,8.86806389072519,8.58322138495645,8.5300007462553,8.48407721875739,8.38064717832024,8.80138500054477,8.59049013003758,8.55673823634683,8.6964433986905,8.50751456310464,8.44416194526115,8.704616627468,8.66136832063667,8.8606578931808,8.55329697403796,8.5673212155763,8.46483945000742,8.60965347628065,8.68210662611618,8.76316741436942,8.51883089065126,8.68491516009722,8.47796900063799,8.67557082270819
"LCNL1","LCNL1",34.5035344011701,-0.079533575718886,0.203484272022626,-0.390858590338827,0.695901764055411,0.808537374932799,4.94386302022741,5.16193468720657,5.16498346197569,5.02345233714314,4.93827302341405,4.91047005523135,4.61997655560153,4.86915792909877,5.44335494008717,5.35239861143333,4.60308587286159,4.85962767368515,5.63253669191622,5.26604032017505,5.13284473321248,4.93981444948005,4.9874981918432,4.9376162816746,5.06943480804299,5.05381251016594,5.01059370187708,5.25556496400332,5.01157235457014,4.97464844759337,5.44628311347972,4.85759989725209,5.08702093952695,4.8992819193476,5.20049658735393,4.90550231139118,5.36320130016567,5.36900100677722,4.95209202258577,4.89094983386801,4.82608445894614,4.86615086649801,5.12150811659294,4.71737949045988,4.8378685162081,4.91671907414052,5.05767872237484,5.08287216170737,5.31775634408197,4.82840226289267
"DSCR3","DSCR3",707.055978833262,0.0199982204957152,0.0511696164573683,0.390822169096706,0.695928687103479,0.808537374932799,9.5459774071949,9.5308860804295,9.46447237372437,9.44793804753373,9.33761934607941,9.36422405251098,9.42889571647871,9.43163431637488,9.47934195128236,9.48151895709575,9.5104633483446,9.51978343334758,9.33751525317954,9.53398203819558,9.28706571048514,9.45240720888906,9.59640847612952,9.43636474666558,9.54826278494633,9.54691779020349,9.61544134086469,9.51038432217828,9.44130453692017,9.31711118317728,9.42795383658718,9.48731411641245,9.3925770686782,9.49619762987231,9.29852193374835,9.43191261393283,9.33871902794883,9.37620800567488,9.49508210208602,9.6659744626755,9.39750133320448,9.4429568565199,9.42205599725892,9.43203653468163,9.73625599879956,9.49609633306233,9.45068125193861,9.42510089071602,9.43429874140925,9.3981802199288
"TCP1","TCP1",1053.25845608587,0.0337901642636163,0.0864805340874662,0.390725665841067,0.696000025397388,0.808537374932799,10.1439116879558,9.76945501110701,10.1323686149249,9.87685134389981,9.89689668534911,10.3123387650443,10.1655624986004,9.91650458890475,9.96256921470527,10.0417055981992,10.0408748782124,10.0620010614854,9.77488452278799,10.022506619968,9.85775527805543,9.67634025036103,9.90742005237966,9.94441895220842,10.0507025080212,10.0762279326785,10.3441623067268,9.87418568192724,9.82211695417858,9.93039480677744,9.86458977023762,10.2724277860185,10.0265407669139,10.1229960829365,10.0962082711017,9.9180465011407,9.85632686772124,10.2581904335482,10.1954575884058,10.3311433873603,10.0056580346782,9.95977078598651,9.93931962996887,10.2735172455993,10.1988786537753,10.0947372908354,9.8279205178417,10.1473553188086,9.98147485792794,9.97278873663914
"TMEM150A","TMEM150A",135.809886550833,-0.027574168488799,0.0705731299108652,-0.390717664408898,0.6960059404328,0.808537374932799,7.06554106148174,7.29921359780715,6.97726074300346,6.91581068873819,7.00021775054923,6.99647051298237,7.24684413071816,7.11540719499385,7.04889720025595,7.18742345374773,7.05021984739999,7.07573392091887,7.14001689602532,6.90209698310635,7.22469409906291,7.0089662365824,7.34139850620529,7.20409360824053,6.88606462807083,6.99260462772062,7.22622695706185,7.03513681778153,6.9823170413835,6.99646374851581,7.07038553661686,6.96886369200186,7.02722840849149,6.98901014943958,7.07967961957282,7.04882100120583,7.16905328936639,6.90343436110548,6.98173034746125,7.12186747950876,7.07941739561201,7.11012056540135,7.08181356604197,7.01193968722667,7.19623736057074,6.98787939249784,7.07758228846243,7.0809049020241,7.26482734303056,7.13490823562036
"CEACAM3","CEACAM3",19.8499430500757,0.12062402611952,0.308901445431368,0.390493563249837,0.696171614072232,0.80867278976804,4.45833671709519,4.44150961422902,3.95250433466645,4.08444641784036,4.05982987831118,4.05291474500834,4.09965570961873,4.01235106185829,4.03721114274996,4.62042609513538,4.10801231713098,4.27274214493132,3.99078658899957,4.33499840349728,4.86301163569398,4.06088482564587,4.17322602493892,4.25750798084544,4.13010721254306,4.05927457596088,4.48968482385567,4.19852514330779,4.15688425405341,3.8707119866359,3.80978744410693,3.89577579687032,4.03583880409157,4.08186754867273,4.13098054895258,4.28079110699106,4.30636705249718,4.36747522300367,4.12789462548815,4.83331734353631,4.10783145185462,3.98402791050098,4.28255903166423,4.34835710450278,4.79365091094454,3.98092275668756,4.17726868856118,3.77407776952291,3.92963369700988,3.84054779167898
"FKBP1A","FKBP1A",1351.23828089244,0.0213949891549621,0.054809146370012,0.390354358203762,0.696274532963016,0.80871887114641,10.4719581880295,10.4845621097796,10.2105609830296,10.3640086059965,10.3721509821055,10.3182749801401,10.6265060859992,10.1926559533505,10.3427090426113,10.5166307658034,10.2969771231387,10.3692152981162,10.3901515725495,10.3329651638857,10.574781692625,10.522192960745,10.4841416242095,10.5403698066484,10.2893228174639,10.2906930579604,10.3135352128008,10.5505679996943,10.4127710565596,10.3458276385928,10.2474053674037,10.3082328778971,10.4231225286825,10.4744001799115,10.2583142944312,10.3308502905708,10.4113002234627,10.3414114276954,10.5446751959096,10.334760472798,10.3929703946112,10.3556221293061,10.2931284501306,10.266406792485,10.4349733903756,10.4517469736476,10.4135807491151,10.4186428280228,10.4762286851469,10.483956393215
"UBE2I","UBE2I",522.158601015287,-0.0226996121923588,0.0581583434889551,-0.390307062247564,0.696309501699353,0.80871887114641,8.93905477994027,8.95497565803699,9.04046958783946,9.04177007164729,9.0458168255604,9.09095449273496,9.18860084145641,9.10117725734031,8.97087263024569,9.06951383012077,8.7186683472001,9.00438418232056,9.21023732319067,8.93589886470073,9.0383842878276,9.05380226421943,8.92485381314584,8.96150648342811,8.87524100755961,8.86709280245945,8.81307232378647,9.15099581697713,9.17851714187848,9.10193637786602,9.09472554341602,9.01765107447963,8.9540715534877,9.10115886482859,9.08829853924803,9.03149396322242,9.21277399304763,8.91791673445258,8.98137186979923,8.97353932315399,9.03775966765805,9.13821184971658,9.07100531275083,8.8726044465845,8.90608436638515,9.0233359258722,9.03376066705266,8.960130318708,9.14335346532918,9.05283124386372
"CTD-2017D11.2","CTD-2017D11.2",145.419761727131,-0.0661030596315428,0.169572817890355,-0.389821083673237,0.69666885218152,0.809079171912924,6.79835251164201,7.52490830822834,6.72665799956108,7.18245898996851,7.17065013439252,6.85307860299824,6.59726387211318,7.58898392022163,7.29009533910259,7.20599459614822,7.03770909874635,7.16137305231219,7.59987503609994,7.04407111560742,7.31738743347987,7.24188221532134,7.28030165792441,7.37216725152908,7.18027692938646,7.16382471329291,6.8510240760395,7.08936350840954,7.35431719454041,7.16785870398232,7.36486127010717,6.46184588163667,7.21563216362255,6.7882029559155,6.84712114269665,7.64756317032732,7.54194167122132,6.74825282614043,6.82588701362345,6.7272102047021,7.23457876682847,7.08774412080984,7.23281530700959,6.80957137157686,6.76445695343087,6.93336670254128,7.26413639584608,7.00792589933395,7.40868497730957,7.38275138351436
"ENSG00000130699","ENSG00000130699",201.839607624094,-0.0362150997079936,0.0929657067961263,-0.389553319778586,0.696866875776335,0.809196441229579,7.48853081598025,7.699932047839,7.69554576477231,7.77636355982994,7.74546332950187,7.28203971160385,7.4113664501234,7.7150091229877,7.70096810211944,7.8112996969159,7.546534433032,7.57667416361808,7.98399952398799,7.68808793308401,7.76480922229483,7.80357935781835,7.65459765878821,7.56724941288974,7.58049417226899,7.68159416442235,7.41040394883509,7.59909973567746,7.66691304676869,7.56208216405558,7.77036642234758,7.32573694540764,7.66909429379626,7.6156007930438,7.52319457994506,7.64781687787994,7.96993819343954,7.48415568543964,7.56662508954748,7.46957898239587,7.77580726180958,7.73271405387666,7.70430277232439,7.29703183287825,7.56745430725473,7.50198744788998,7.81285472593212,7.54620432239353,7.85448721899407,7.76926533961067
"SLC25A1","SLC25A1",305.830568947727,-0.0341247630816051,0.0876013685723853,-0.389546004106177,0.696872286339205,0.809196441229579,8.35925476428643,8.47823719223971,8.45621715553634,8.27029327675773,8.0483416351642,8.22538200325933,8.43857756259283,8.20194288496501,8.16286963819893,8.24703091206242,7.80432522369307,8.38331560611259,8.16675839619283,8.12618862038403,8.32036501806648,8.10504991711856,8.50058263713642,8.16497344176557,8.38221112946497,8.27338484619924,8.59395485677017,8.31226281204694,8.31658541842079,8.33487063062585,8.02271557488105,8.49707622499318,8.12098366327521,8.32100995119796,8.270016754566,8.1813787653285,8.18416785529138,8.21508510522093,8.35904729526448,8.36193922079499,8.09287455092292,8.2405037041971,8.13771646204852,8.0545103786954,8.28986147578957,8.10551470123955,8.10382186159789,8.0681304056798,8.13913126873178,8.03225421903122
"NSUN4","NSUN4",325.63621892786,-0.0255490266737776,0.0656078091013915,-0.389420512949818,0.696965100138802,0.809196441229579,8.29226929660068,8.47339953394961,8.30189533266008,8.35540867280787,8.31077545022054,8.26437701920872,8.29111408097402,8.33023842445559,8.24787763230469,8.5300063732292,8.44239012146017,8.30075342012803,8.41950337193748,8.26056385219166,8.72268994736116,8.27962021723538,8.43966374616831,8.284256881748,8.21647895460388,8.28966043684481,8.29282670806842,8.37468248677794,8.23535931997852,8.28832144338226,8.37247566429027,8.17955539263377,8.24712408412744,8.29967227412268,8.25729727192747,8.32791978508687,8.52942374226243,8.2686465359586,8.24121921128455,8.46544837649528,8.52929460299129,8.4945680633793,8.44633001229808,8.2100559825681,8.19990605917888,8.16773599628303,8.25553191617505,8.33118495726685,8.38267643397653,8.37806326498251
"CEP78","CEP78",325.147270230093,0.024569255173928,0.0630921161357226,0.389418784449631,0.696966378576654,0.809196441229579,8.13724742884076,8.15312921712689,8.36320400859752,8.44689588652325,8.43847376569696,8.40740350594502,8.13560660831178,8.31583642013351,8.55044501245042,8.25639535954264,8.32497615192749,8.32492700950301,8.35527634030127,8.38392263307878,8.04314506915677,8.16059415671057,8.18859655198156,8.33380192500655,8.25178344902325,8.42707117122744,8.31688901151527,8.30623040545503,8.26750825564726,8.45369715021375,8.34778917212557,8.40435594329647,8.41595564619855,8.29073094427949,8.42184357178004,8.31909323613236,8.29160384165836,8.44034959332754,8.45848804733802,8.2779978947605,8.31626124094735,8.18894586141801,8.33092462425058,8.33789804719164,8.30067967311446,8.45585613354646,8.51044119790834,8.44630794970459,8.35032928754851,8.51988614678953
"HNRNPA3P6","HNRNPA3P6",97.5437250022564,0.0550510914799829,0.141455868592392,0.389175027008697,0.697146675711883,0.809348710301254,6.21947652735026,6.64424564580958,6.59293102678023,6.7701243318779,6.63256360714688,6.07133948862406,6.2627441327052,6.5153617706206,6.5460509864948,6.67137982227038,6.77001560416612,6.33992005835053,6.96667914775303,6.64802781475181,6.93845719715137,6.70560602086851,6.47142362793604,6.54784950255117,6.58662498103743,6.82389450710931,6.11832057493787,6.32170434203732,6.71077446477399,6.60539100092227,6.60393604937627,6.41999316263426,6.48529473016718,6.53624184778909,6.54151812133238,6.70850076072195,6.99430287411463,6.16439500898623,6.55118862149783,6.25129849863041,6.7437001759134,6.80304009753711,6.75839624561974,6.42491140146118,6.48760552622513,6.46924791979872,6.7210503271695,6.3539992215342,6.72068391462066,6.62224252576891
